x,y,timestamp
620,1147,1877879
621,1145,1877883
619,1142,1877887
623,1138,1877891
619,1131,1877895
623,1127,1877899
622,1125,1877904
630,1122,1877908
627,1120,1877912
784,1222,1877916
781,1221,1877920
780,1221,1877924
782,1218,1877928
778,1217,1877932
778,1218,1877936
776,1218,1877940
775,1217,1877944
774,1216,1877948
773,1215,1877952
774,1212,1877956
774,1215,1877960
771,1216,1877964
774,1217,1877968
773,1214,1877972
773,1214,1877980
770,1214,1877988
770,1214,1877992
765,1212,1877996
765,1213,1878000
763,1212,1878004
764,1214,1878008
762,1211,1878012
755,1214,1878016
758,1213,1878021
759,1215,1878025
761,1211,1878029
758,1218,1878033
761,1215,1878037
759,1215,1878041
760,1211,1878045
757,1207,1878049
759,1204,1878053
757,1208,1878057
756,1208,1878061
754,1211,1878065
754,1212,1878069
752,1214,1878073
757,1209,1878077
753,1215,1878081
753,1215,1878085
747,1217,1878089
742,1218,1878093
740,1220,1878097
741,1221,1878101
738,1220,1878105
733,1220,1878109
730,1216,1878113
728,1222,1878117
727,1220,1878121
721,1224,1878125
719,1225,1878129
714,1226,1878133
713,1221,1878138
711,1220,1878142
710,1219,1878146
710,1218,1878150
710,1216,1878154
709,1215,1878158
710,1212,1878162
709,1213,1878166
711,1213,1878170
711,1211,1878174
712,1213,1878178
717,1211,1878182
716,1211,1878186
712,1205,1878190
700,1176,1878194
676,1153,1878198
656,1085,1878202
620,1066,1878206
608,1029,1878210
583,1018,1878214
578,1000,1878218
563,995,1878222
566,988,1878226
574,985,1878230
573,984,1878234
577,983,1878238
577,974,1878242
579,973,1878246
583,958,1878250
576,959,1878255
576,954,1878259
573,955,1878263
573,951,1878267
572,951,1878271
571,945,1878275
568,943,1878279
573,948,1878283
576,945,1878287
576,941,1878291
578,941,1878295
578,945,1878299
582,944,1878303
582,941,1878307
578,941,1878311
584,939,1878315
582,943,1878319
582,941,1878323
583,938,1878327
583,939,1878331
587,938,1878335
585,928,1878339
599,925,1878343
597,922,1878347
620,924,1878351
617,923,1878355
639,925,1878359
634,919,1878363
662,924,1878367
653,927,1878372
672,923,1878376
667,913,1878380
694,910,1878384
640,823,1878392
319,846,1878398
211,524,1878463
759,297,1878476
717,100,1878480
778,116,1878549
767,113,1878553
820,243,1878557
829,238,1878561
878,332,1878565
866,324,1878569
907,386,1878573
740,514,1878577
753,536,1878581
678,538,1878585
670,489,1878589
642,454,1878593
645,402,1878597
636,359,1878601
640,324,1878606
615,277,1878610
613,229,1878614
589,203,1878618
587,190,1878622
577,190,1878626
580,198,1878630
578,198,1878634
576,197,1878638
577,194,1878642
574,193,1878646
571,196,1878650
566,193,1878654
571,185,1878658
568,180,1878662
564,178,1878666
564,175,1878670
567,168,1878674
565,163,1878678
566,158,1878682
552,156,1878686
551,158,1878690
554,162,1878694
558,165,1878698
561,167,1878702
561,171,1878706
562,164,1878710
569,164,1878714
558,158,1878718
562,156,1878723
561,145,1878727
560,145,1878731
564,142,1878735
562,141,1878739
564,134,1878743
566,131,1878747
560,128,1878751
566,121,1878755
567,123,1878759
571,117,1878763
574,118,1878767
575,117,1878771
567,111,1878775
535,110,1878779
506,86,1878783
461,81,1878787
451,68,1878791
429,72,1878795
435,80,1878799
433,82,1878803
437,89,1878807
443,86,1878811
444,90,1878815
445,86,1878819
445,87,1878823
444,89,1878827
446,93,1878831
441,96,1878835
438,98,1878840
438,101,1878844
437,100,1878848
428,96,1878852
426,98,1878856
424,99,1878860
423,102,1878864
419,105,1878868
420,110,1878872
425,109,1878876
425,116,1878880
427,114,1878884
424,112,1878888
426,111,1878892
428,112,1878896
425,110,1878900
427,114,1878904
430,113,1878908
433,117,1878912
436,121,1878916
439,121,1878920
439,120,1878924
443,123,1878928
445,126,1878932
448,126,1878936
448,127,1878940
453,128,1878944
451,129,1878948
446,125,1878952
445,124,1878957
449,124,1878961
446,123,1878965
449,122,1878969
448,124,1878973
447,126,1878977
446,126,1878981
447,128,1878985
437,129,1878989
436,133,1878993
433,133,1878997
427,128,1879001
416,126,1879005
410,123,1879009
399,126,1879013
396,127,1879017
392,129,1879021
395,128,1879025
400,126,1879029
401,127,1879033
405,129,1879037
404,135,1879041
405,135,1879045
404,131,1879049
402,131,1879053
400,139,1879057
402,138,1879061
398,135,1879065
397,134,1879069
397,133,1879074
396,132,1879078
393,134,1879082
390,133,1879086
388,139,1879090
392,137,1879094
392,136,1879098
392,134,1879102
391,138,1879106
385,138,1879110
383,144,1879114
380,146,1879118
384,143,1879122
382,141,1879126
382,141,1879130
378,143,1879134
380,142,1879138
380,144,1879142
381,141,1879146
383,141,1879150
386,136,1879154
384,139,1879158
385,137,1879162
388,139,1879166
389,133,1879170
393,136,1879174
392,137,1879178
394,140,1879182
397,134,1879186
393,136,1879191
391,132,1879195
393,133,1879199
391,135,1879203
388,139,1879207
390,145,1879211
390,143,1879215
389,147,1879219
397,147,1879223
399,151,1879227
402,151,1879231
402,155,1879235
401,153,1879239
401,158,1879243
401,156,1879247
401,162,1879251
404,166,1879255
406,169,1879259
403,170,1879263
404,178,1879267
406,178,1879271
409,184,1879275
407,184,1879279
403,182,1879283
393,187,1879287
392,188,1879291
391,186,1879295
393,188,1879299
393,189,1879303
393,187,1879308
388,188,1879312
386,187,1879316
382,186,1879320
386,191,1879324
382,190,1879328
381,186,1879332
381,187,1879336
380,187,1879340
376,188,1879344
374,185,1879348
371,185,1879352
372,188,1879356
372,187,1879360
371,189,1879364
367,190,1879368
369,187,1879372
372,186,1879376
370,187,1879380
370,187,1879384
370,192,1879388
370,197,1879392
369,194,1879396
369,193,1879400
369,198,1879404
370,198,1879408
370,195,1879412
371,198,1879416
371,200,1879420
374,198,1879425
375,197,1879429
373,197,1879433
373,193,1879437
380,192,1879441
383,194,1879445
409,187,1879449
435,198,1879453
534,171,1879457
570,183,1879461
646,161,1879465
666,172,1879469
687,162,1879473
682,157,1879477
665,158,1879481
659,145,1879485
637,149,1879489
636,146,1879493
636,150,1879497
641,155,1879501
640,156,1879505
640,155,1879509
643,160,1879513
641,160,1879517
636,164,1879521
636,163,1879525
642,164,1879529
642,162,1879533
645,159,1879542
647,166,1879546
647,170,1879554
638,180,1879562
637,184,1879566
631,186,1879574
633,189,1879582
633,189,1879586
630,186,1879590
634,183,1879594
639,183,1879598
643,181,1879602
643,185,1879606
648,184,1879610
651,190,1879614
654,190,1879618
649,187,1879622
651,189,1879626
652,190,1879630
657,188,1879634
657,193,1879638
661,194,1879642
661,195,1879646
666,193,1879650
667,198,1879654
656,199,1879659
657,202,1879663
659,206,1879667
660,209,1879671
658,209,1879675
655,211,1879679
655,212,1879683
655,213,1879687
647,211,1879691
650,209,1879695
655,212,1879699
655,215,1879703
659,215,1879707
661,213,1879711
670,208,1879715
671,206,1879719
665,205,1879723
665,202,1879727
668,202,1879731
670,195,1879735
671,195,1879739
669,187,1879743
670,184,1879747
669,176,1879751
672,177,1879755
663,173,1879759
662,172,1879763
658,164,1879767
657,164,1879771
654,156,1879776
653,156,1879780
651,155,1879784
649,158,1879788
640,161,1879792
636,167,1879796
630,181,1879800
597,217,1879804
579,239,1879808
553,272,1879812
547,278,1879816
546,285,1879820
549,287,1879824
556,285,1879828
563,283,1879832
575,282,1879836
580,283,1879840
586,284,1879844
588,283,1879848
593,283,1879852
602,284,1879856
607,281,1879860
610,282,1879864
616,283,1879868
617,281,1879872
619,281,1879876
617,276,1879880
612,277,1879884
612,275,1879888
619,274,1879893
621,274,1879897
624,271,1879901
623,271,1879905
623,272,1879909
623,275,1879913
625,276,1879917
625,278,1879921
633,276,1879925
634,279,1879929
636,281,1879933
639,278,1879937
638,277,1879941
640,283,1879945
639,281,1879949
641,286,1879953
654,287,1879957
658,296,1879961
657,296,1879965
657,302,1879969
654,303,1879973
654,304,1879977
654,303,1879981
655,300,1879985
654,300,1879989
664,294,1879993
664,294,1879997
664,294,1880001
660,295,1880006
663,295,1880010
660,296,1880014
663,293,1880018
661,293,1880022
670,287,1880026
667,289,1880030
667,285,1880034
657,288,1880038
647,287,1880042
625,302,1880046
617,299,1880050
611,304,1880054
619,298,1880058
622,296,1880062
620,293,1880066
619,294,1880070
619,293,1880074
616,296,1880078
615,294,1880082
616,294,1880086
617,298,1880090
622,301,1880094
622,306,1880098
623,306,1880102
622,306,1880106
621,308,1880110
619,305,1880114
618,309,1880118
621,306,1880123
620,310,1880127
624,311,1880131
628,309,1880135
630,312,1880139
627,313,1880143
631,316,1880147
632,316,1880151
633,319,1880155
635,321,1880159
635,321,1880163
635,321,1880167
634,323,1880171
634,323,1880175
632,321,1880179
630,321,1880183
631,321,1880187
631,319,1880191
634,323,1880195
634,321,1880199
630,322,1880203
628,323,1880207
626,326,1880211
623,326,1880215
622,330,1880219
618,332,1880223
619,330,1880227
619,330,1880231
619,326,1880235
612,327,1880240
612,330,1880244
612,330,1880248
613,332,1880252
612,333,1880256
615,333,1880260
620,331,1880264
620,330,1880268
617,330,1880272
615,329,1880276
618,328,1880280
618,330,1880284
619,329,1880288
622,328,1880292
627,327,1880296
625,327,1880300
623,327,1880304
623,327,1880308
624,328,1880312
