x,y,timestamp
756,1178,1771518
754,1180,1771522
759,1184,1771526
760,1183,1771530
761,1184,1771534
758,1183,1771538
761,1186,1771542
759,1184,1771546
760,1183,1771550
762,1180,1771554
767,1181,1771558
765,1178,1771562
770,1182,1771566
771,1178,1771570
774,1174,1771574
774,1177,1771578
775,1178,1771583
775,1178,1771587
777,1173,1771591
777,1173,1771595
780,1174,1771599
779,1174,1771603
782,1173,1771607
781,1173,1771611
783,1174,1771615
781,1175,1771619
787,1175,1771623
787,1175,1771627
793,1177,1771631
793,1178,1771635
797,1178,1771639
795,1179,1771643
800,1180,1771647
797,1182,1771651
800,1181,1771655
804,1180,1771659
809,1180,1771663
809,1181,1771667
809,1176,1771671
813,1175,1771675
816,1173,1771679
813,1174,1771683
814,1171,1771687
812,1171,1771691
815,1170,1771695
809,1171,1771700
809,1168,1771704
809,1171,1771708
809,1169,1771712
803,1172,1771716
805,1169,1771720
802,1171,1771724
802,1169,1771728
798,1170,1771732
795,1167,1771736
792,1169,1771740
790,1166,1771744
790,1166,1771748
792,1168,1771752
790,1170,1771756
790,1173,1771760
791,1171,1771764
792,1170,1771768
796,1170,1771772
799,1168,1771776
805,1165,1771780
805,1163,1771784
807,1162,1771788
807,1162,1771792
810,1159,1771796
812,1159,1771800
816,1159,1771804
817,1162,1771808
814,1160,1771812
815,1155,1771817
815,1155,1771821
818,1156,1771825
817,1159,1771829
815,1161,1771833
815,1158,1771837
815,1154,1771841
815,1151,1771845
808,1146,1771849
803,1134,1771853
787,1083,1771857
759,1056,1771861
742,996,1771865
710,974,1771869
695,932,1771873
665,908,1771877
654,858,1771881
627,833,1771885
614,801,1771889
592,797,1771893
591,794,1771897
588,795,1771901
590,805,1771905
590,804,1771909
586,807,1771913
588,808,1771917
592,807,1771921
590,801,1771925
588,794,1771929
580,793,1771934
576,789,1771938
571,787,1771942
568,786,1771946
566,787,1771950
562,779,1771954
553,777,1771958
551,775,1771962
549,773,1771966
549,775,1771970
551,773,1771974
553,775,1771978
554,770,1771982
554,765,1771986
554,759,1771990
554,753,1771994
554,751,1771998
552,753,1772002
555,754,1772006
555,759,1772010
554,757,1772014
553,760,1772018
555,756,1772022
556,758,1772026
553,758,1772034
554,763,1772042
562,758,1772051
557,734,1772059
550,658,1772067
547,606,1772071
467,561,1772079
424,485,1772087
423,450,1772091
409,443,1772099
422,440,1772107
421,442,1772115
418,459,1772123
415,460,1772127
487,443,1772131
483,446,1772139
476,412,1772147
477,411,1772151
473,414,1772155
475,412,1772159
473,408,1772163
474,406,1772168
470,398,1772172
475,395,1772176
473,393,1772180
473,391,1772184
471,387,1772188
471,389,1772192
469,383,1772196
471,385,1772200
467,380,1772204
469,377,1772208
468,374,1772212
474,371,1772216
455,351,1772220
451,349,1772224
447,345,1772228
453,348,1772232
466,351,1772236
532,340,1772240
577,377,1772244
738,348,1772248
797,389,1772252
909,355,1772256
948,376,1772260
1002,363,1772264
1018,369,1772268
1021,367,1772272
1015,361,1772276
993,366,1772280
992,360,1772285
989,362,1772289
987,359,1772293
984,361,1772297
987,358,1772301
980,361,1772305
979,360,1772309
975,364,1772313
977,367,1772317
976,369,1772321
975,361,1772325
974,364,1772329
972,363,1772333
964,364,1772337
960,366,1772341
956,368,1772345
954,370,1772349
950,374,1772353
953,376,1772357
953,373,1772361
954,373,1772365
954,370,1772369
957,373,1772373
956,375,1772377
957,377,1772381
959,379,1772385
963,379,1772389
961,377,1772393
965,377,1772397
970,380,1772402
971,377,1772406
962,386,1772410
953,398,1772414
930,425,1772418
930,439,1772422
923,452,1772426
920,451,1772430
924,449,1772434
923,450,1772438
924,448,1772442
927,450,1772446
930,448,1772450
931,448,1772454
934,445,1772458
934,444,1772462
936,444,1772466
924,444,1772470
891,454,1772474
857,443,1772478
801,449,1772482
765,438,1772486
632,536,1772490
618,527,1772494
616,536,1772498
624,539,1772502
721,434,1772506
724,438,1772510
695,445,1772514
695,444,1772519
692,446,1772523
693,445,1772527
691,444,1772531
696,446,1772535
695,444,1772539
697,446,1772543
697,445,1772547
698,453,1772551
696,456,1772555
695,455,1772559
693,450,1772563
