x,y,timestamp
387,729,2727457
386,730,2727461
387,733,2727465
385,737,2727469
384,737,2727473
388,738,2727477
389,736,2727481
391,735,2727485
392,736,2727489
391,739,2727493
390,738,2727497
391,737,2727501
392,735,2727505
391,736,2727509
391,736,2727513
393,734,2727518
394,734,2727522
396,737,2727526
397,738,2727530
395,739,2727534
394,739,2727538
394,737,2727542
395,733,2727546
394,736,2727550
393,734,2727554
392,734,2727558
392,737,2727562
390,738,2727566
390,736,2727570
389,736,2727574
389,738,2727578
385,740,2727582
386,744,2727586
384,744,2727590
385,746,2727594
385,748,2727598
386,748,2727602
386,748,2727606
385,750,2727610
387,749,2727614
389,751,2727618
388,753,2727622
387,753,2727626
388,752,2727630
389,754,2727635
387,756,2727639
386,755,2727643
388,756,2727647
388,755,2727651
390,756,2727655
390,756,2727659
388,756,2727663
388,757,2727667
389,757,2727671
389,757,2727675
389,757,2727679
390,756,2727683
390,755,2727687
390,753,2727691
391,754,2727695
390,754,2727699
393,753,2727703
393,753,2727707
397,753,2727711
405,758,2727715
429,748,2727719
436,752,2727723
451,747,2727727
450,744,2727731
443,743,2727735
441,743,2727739
438,743,2727743
436,743,2727747
436,741,2727752
437,738,2727756
445,738,2727760
447,740,2727764
448,738,2727768
447,738,2727772
449,736,2727776
450,734,2727780
452,731,2727784
453,730,2727788
454,729,2727792
454,727,2727796
456,725,2727800
456,721,2727804
452,721,2727808
451,718,2727812
453,719,2727816
454,715,2727820
459,713,2727824
462,711,2727828
458,709,2727832
457,707,2727836
455,709,2727840
455,701,2727844
452,703,2727848
453,701,2727852
450,700,2727856
448,698,2727860
446,696,2727864
444,692,2727869
440,694,2727873
436,692,2727877
431,694,2727881
431,696,2727885
433,695,2727889
429,697,2727893
426,695,2727897
423,694,2727901
422,694,2727905
417,692,2727909
418,690,2727913
416,691,2727917
417,689,2727921
416,690,2727925
414,686,2727929
411,687,2727933
407,689,2727937
405,689,2727941
409,688,2727945
409,689,2727949
410,687,2727953
411,687,2727957
410,688,2727961
407,688,2727965
409,685,2727969
409,686,2727973
410,687,2727977
410,687,2727981
411,687,2727986
410,683,2727990
409,682,2727994
410,684,2727998
411,684,2728002
411,687,2728006
410,688,2728010
410,687,2728014
412,686,2728018
412,688,2728022
412,691,2728026
410,690,2728030
413,686,2728034
412,690,2728038
414,689,2728042
415,691,2728046
414,690,2728050
414,693,2728054
415,692,2728058
415,694,2728062
413,695,2728066
413,696,2728070
415,699,2728074
420,703,2728078
430,700,2728082
430,703,2728086
428,704,2728090
429,707,2728094
423,706,2728098
424,707,2728103
420,707,2728107
421,710,2728111
419,711,2728115
422,713,2728119
422,714,2728123
423,715,2728127
421,715,2728131
423,719,2728135
425,717,2728139
426,722,2728143
430,721,2728147
430,724,2728151
429,725,2728155
428,726,2728159
432,726,2728163
432,727,2728167
429,727,2728171
431,728,2728175
433,729,2728179
435,734,2728183
435,735,2728187
437,738,2728191
437,738,2728195
436,736,2728199
435,735,2728203
436,742,2728207
438,744,2728211
436,744,2728215
433,745,2728220
433,744,2728224
430,745,2728228
431,743,2728232
430,743,2728236
432,743,2728240
430,743,2728244
433,743,2728248
435,743,2728252
435,740,2728256
435,741,2728260
435,736,2728264
434,738,2728268
434,739,2728272
435,737,2728276
437,737,2728280
