x,y,timestamp
526,1235,88224664
526,1237,88224668
529,1236,88224672
529,1236,88224676
528,1239,88224680
526,1241,88224684
531,1242,88224688
528,1241,88224692
230,968,88224696
227,966,88224700
231,964,88224704
229,963,88224708
227,969,88224712
225,969,88224716
233,973,88224720
233,975,88224725
243,971,88224729
242,974,88224733
236,977,88224737
234,975,88224741
234,971,88224745
235,967,88224749
235,964,88224753
233,963,88224757
232,964,88224761
234,968,88224765
237,967,88224769
237,966,88224773
239,967,88224777
243,964,88224781
241,964,88224785
241,963,88224789
243,960,88224793
240,965,88224797
239,965,88224801
240,964,88224805
244,962,88224809
246,961,88224813
245,964,88224817
245,960,88224821
238,962,88224825
233,968,88224829
234,969,88224833
236,970,88224837
232,971,88224842
234,974,88224846
228,980,88224850
228,978,88224854
233,977,88224858
229,976,88224862
231,979,88224866
234,982,88224870
221,985,88224874
222,984,88224878
232,987,88224882
235,998,88224886
294,1031,88224890
288,1067,88224894
367,1087,88224898
356,1162,88224902
404,1197,88224906
408,1243,88224910
428,1279,88224914
430,1318,88224918
445,1300,88224922
450,1317,88224926
446,1309,88224930
443,1309,88224934
447,1315,88224938
444,1327,88224942
429,1330,88224946
434,1342,88224950
421,1354,88224954
421,1361,88224959
415,1361,88224963
413,1367,88224967
408,1366,88224971
410,1375,88224975
393,1397,88224979
393,1398,88224983
377,1416,88224987
368,1410,88224991
365,1409,88224995
365,1405,88224999
352,1412,88225003
350,1406,88225007
351,1414,88225011
353,1415,88225015
357,1420,88225019
356,1416,88225023
365,1412,88225027
361,1410,88225031
376,1399,88225035
375,1396,88225039
388,1390,88225043
389,1392,88225047
394,1390,88225051
392,1384,88225055
403,1376,88225059
399,1384,88225063
407,1382,88225067
407,1384,88225071
420,1354,88225076
423,1344,88225080
425,1259,88225084
442,1246,88225088
404,1199,88225092
452,1233,88225096
397,1166,88225104
250,1124,88225108
276,1107,88225112
276,1108,88225116
288,1108,88225120
368,1119,88225124
368,1118,88225128
359,1102,88225132
364,1099,88225136
349,1105,88225140
352,1100,88225144
345,1104,88225148
347,1090,88225152
333,1093,88225156
336,1080,88225160
333,1084,88225164
337,1078,88225168
333,1073,88225172
334,1054,88225176
313,1057,88225180
312,1054,88225184
343,1026,88225188
