x,y,timestamp
794,812,17127627
795,806,17127631
797,809,17127635
799,805,17127639
801,808,17127643
801,804,17127647
802,809,17127651
806,807,17127655
808,810,17127659
808,802,17127663
811,805,17127667
807,805,17127671
808,803,17127675
813,804,17127679
812,804,17127683
817,803,17127687
816,801,17127691
818,794,17127695
818,793,17127699
822,790,17127703
820,791,17127708
826,787,17127712
826,781,17127716
824,779,17127720
822,779,17127724
826,781,17127728
823,778,17127732
830,772,17127736
829,767,17127740
831,766,17127744
830,765,17127748
833,762,17127752
833,761,17127756
827,761,17127760
837,759,17127764
838,758,17127768
838,757,17127772
840,756,17127776
839,755,17127780
833,758,17127784
832,751,17127788
829,751,17127792
826,751,17127796
826,751,17127800
827,749,17127804
822,749,17127808
825,747,17127812
817,750,17127816
818,749,17127820
828,743,17127829
813,685,17127835
824,747,17127851
822,746,17127855
821,749,17127859
821,742,17127863
814,745,17127867
815,747,17127871
814,751,17127875
810,748,17127879
803,755,17127883
804,754,17127887
803,752,17127891
812,757,17127895
811,757,17127899
810,756,17127904
815,736,17127908
818,732,17127912
836,688,17127916
855,665,17127920
856,623,17127924
878,605,17127928
888,552,17127932
915,537,17127936
913,504,17127940
937,484,17127944
926,483,17127948
937,471,17127952
929,474,17127956
929,477,17127960
909,470,17127964
908,473,17127968
899,478,17127972
894,470,17127976
885,475,17127980
887,475,17127984
878,475,17127988
875,469,17127992
852,478,17127996
849,474,17128000
848,479,17128004
849,476,17128008
843,479,17128012
844,476,17128016
852,471,17128021
851,471,17128025
840,468,17128029
842,477,17128033
853,470,17128037
857,478,17128041
873,470,17128045
873,475,17128049
888,467,17128053
892,472,17128057
900,470,17128061
889,475,17128065
905,465,17128069
904,467,17128073
912,461,17128077
911,459,17128081
917,453,17128085
919,456,17128089
923,454,17128093
916,458,17128097
919,457,17128101
920,459,17128105
914,463,17128109
912,456,17128113
913,453,17128117
912,452,17128121
919,448,17128125
901,450,17128129
897,452,17128133
903,457,17128138
903,455,17128142
905,456,17128146
913,453,17128150
914,450,17128154
918,453,17128158
919,453,17128162
908,464,17128166
912,463,17128170
913,465,17128174
918,465,17128178
915,471,17128182
916,471,17128186
894,483,17128190
870,462,17128194
809,484,17128198
773,447,17128202
723,469,17128206
690,432,17128210
642,445,17128214
606,406,17128218
594,417,17128222
590,411,17128226
591,396,17128230
603,407,17128234
604,401,17128238
607,410,17128242
610,409,17128246
616,413,17128250
629,403,17128255
629,406,17128259
635,401,17128263
635,399,17128267
643,401,17128271
645,400,17128275
653,401,17128279
654,412,17128283
661,418,17128287
662,432,17128291
671,433,17128295
672,434,17128299
678,434,17128303
678,433,17128307
679,435,17128311
678,434,17128315
688,436,17128319
689,434,17128323
686,433,17128327
687,427,17128331
685,429,17128335
686,431,17128339
687,436,17128343
685,436,17128347
674,432,17128351
674,433,17128355
679,431,17128359
679,429,17128363
673,421,17128367
674,418,17128372
669,415,17128376
669,417,17128380
665,422,17128384
664,422,17128388
664,418,17128392
664,416,17128396
663,420,17128400
658,418,17128404
654,420,17128408
652,425,17128412
646,427,17128416
644,423,17128420
646,424,17128424
643,428,17128428
605,453,17128432
587,440,17128436
564,460,17128440
548,444,17128444
551,446,17128448
556,455,17128452
570,451,17128456
572,454,17128460
546,459,17128464
547,459,17128468
545,459,17128472
546,459,17128476
550,460,17128480
553,464,17128484
557,463,17128489
560,464,17128493
566,463,17128497
548,473,17128501
551,472,17128505
551,467,17128509
556,464,17128513
555,462,17128517
557,458,17128521
559,461,17128525
564,461,17128529
555,466,17128533
557,467,17128537
559,466,17128541
561,469,17128545
565,475,17128549
574,472,17128553
580,476,17128557
584,471,17128561
569,466,17128565
571,463,17128569
575,468,17128573
576,474,17128577
579,476,17128581
584,475,17128585
589,479,17128589
595,478,17128593
593,479,17128597
589,478,17128601
588,476,17128606
589,473,17128610
590,474,17128614
592,469,17128618
591,469,17128622
587,475,17128626
584,476,17128630
575,487,17128634
567,486,17128638
570,485,17128642
576,491,17128646
576,493,17128650
577,494,17128654
579,491,17128658
583,490,17128662
585,489,17128666
584,485,17128670
597,478,17128674
600,481,17128678
601,481,17128682
603,481,17128686
609,479,17128690
609,473,17128694
615,469,17128698
621,472,17128702
617,470,17128706
617,469,17128710
619,468,17128714
618,466,17128718
620,464,17128723
620,463,17128727
627,460,17128731
625,454,17128735
624,454,17128739
620,454,17128743
618,452,17128747
618,452,17128751
614,452,17128755
615,451,17128759
610,452,17128763
622,452,17128767
622,453,17128771
621,454,17128775
616,453,17128779
612,453,17128783
612,455,17128787
612,454,17128791
610,456,17128795
610,451,17128799
611,451,17128803
608,448,17128807
601,450,17128811
602,445,17128815
600,453,17128819
601,449,17128823
597,449,17128827
594,444,17128831
589,445,17128835
585,439,17128840
587,436,17128844
584,436,17128848
585,439,17128852
585,440,17128856
588,439,17128860
585,439,17128864
576,447,17128868
576,450,17128872
572,456,17128876
572,455,17128880
573,451,17128884
573,453,17128888
577,446,17128892
577,449,17128896
571,464,17128900
570,466,17128904
567,466,17128908
569,470,17128912
565,470,17128916
572,479,17128920
571,479,17128924
574,483,17128928
572,482,17128932
567,488,17128936
562,486,17128940
565,483,17128944
567,482,17128948
568,481,17128952
570,471,17128957
573,473,17128961
569,475,17128965
556,482,17128969
556,482,17128973
556,486,17128977
556,487,17128981
558,491,17128985
559,492,17128989
560,498,17128993
564,497,17128997
552,495,17129001
525,514,17129005
502,500,17129009
461,524,17129013
424,495,17129017
377,522,17129021
346,500,17129025
335,507,17129029
327,504,17129033
318,484,17129037
324,487,17129041
327,491,17129045
331,489,17129049
334,494,17129053
337,493,17129057
338,495,17129061
338,492,17129065
335,486,17129070
338,488,17129074
339,490,17129078
341,488,17129082
333,489,17129086
335,494,17129090
340,504,17129094
342,512,17129098
344,515,17129102
340,518,17129106
348,519,17129110
349,521,17129114
339,526,17129118
338,530,17129122
337,533,17129126
335,536,17129130
339,534,17129134
329,544,17129138
329,543,17129142
329,541,17129146
329,540,17129154
327,538,17129158
326,536,17129166
315,541,17129170
313,540,17129178
317,538,17129182
318,536,17129191
325,524,17129199
322,526,17129203
323,522,17129207
325,522,17129211
322,519,17129215
325,523,17129219
329,515,17129223
330,515,17129227
334,510,17129231
332,516,17129235
336,516,17129239
338,521,17129243
337,518,17129247
336,522,17129251
343,523,17129255
348,528,17129259
353,528,17129263
355,533,17129267
350,548,17129271
345,544,17129275
329,560,17129279
313,551,17129283
316,556,17129287
321,571,17129291
329,562,17129295
334,569,17129299
337,577,17129304
338,574,17129308
338,574,17129312
338,572,17129316
333,570,17129320
336,574,17129324
331,575,17129328
333,572,17129332
332,580,17129336
329,574,17129340
326,568,17129344
328,574,17129348
326,571,17129352
325,566,17129356
336,574,17129360
335,576,17129364
331,578,17129368
327,583,17129372
328,588,17129376
324,586,17129380
319,592,17129384
319,592,17129388
313,591,17129392
314,598,17129396
319,599,17129400
312,608,17129404
309,604,17129408
