x,y,timestamp
918,872,8776936
922,870,8776940
922,870,8776944
924,869,8776948
925,871,8776952
927,871,8776956
926,872,8776960
919,885,8776964
918,886,8776968
771,616,8776972
766,618,8776976
762,630,8776980
756,645,8776984
751,658,8776988
757,674,8776992
757,669,8776997
759,685,8777001
752,688,8777005
755,694,8777009
751,694,8777013
756,695,8777017
754,691,8777021
755,693,8777025
750,692,8777029
752,692,8777033
752,690,8777037
754,690,8777041
749,686,8777045
750,683,8777049
749,683,8777053
750,684,8777057
744,680,8777061
746,680,8777065
748,675,8777069
748,676,8777073
755,674,8777077
755,672,8777081
752,674,8777085
753,672,8777089
755,672,8777093
755,672,8777097
754,675,8777101
751,672,8777105
751,672,8777109
749,672,8777114
750,673,8777118
750,674,8777122
752,677,8777126
750,675,8777130
750,675,8777134
748,674,8777138
751,674,8777142
749,671,8777146
755,671,8777150
755,671,8777154
755,671,8777158
753,671,8777162
752,672,8777166
750,672,8777170
749,672,8777174
747,674,8777178
751,671,8777182
751,669,8777186
755,671,8777190
755,674,8777194
756,675,8777198
755,671,8777202
755,672,8777206
757,672,8777210
756,672,8777214
757,674,8777218
751,679,8777222
752,680,8777226
706,711,8777231
708,711,8777235
783,685,8777237
506,813,8777251
467,824,8777255
427,820,8777259
426,821,8777263
407,822,8777267
406,819,8777271
392,822,8777275
389,823,8777279
399,824,8777283
399,825,8777287
405,825,8777291
405,823,8777295
408,823,8777299
411,821,8777303
415,817,8777307
416,816,8777311
418,814,8777315
422,812,8777319
423,810,8777323
429,809,8777327
431,810,8777331
433,802,8777335
436,805,8777339
446,800,8777343
446,801,8777348
446,804,8777352
449,801,8777356
453,796,8777360
453,799,8777364
452,796,8777372
450,796,8777376
448,799,8777380
444,800,8777388
443,800,8777396
440,803,8777404
438,804,8777412
474,826,8777414
440,803,8777432
439,804,8777440
437,808,8777444
437,807,8777448
437,811,8777452
436,805,8777456
433,803,8777460
426,780,8777465
426,778,8777469
421,750,8777473
416,732,8777477
409,716,8777481
407,680,8777485
405,671,8777489
407,645,8777493
407,648,8777497
408,623,8777501
411,620,8777505
416,615,8777509
414,614,8777513
416,619,8777517
414,617,8777521
414,616,8777525
413,617,8777529
411,611,8777533
405,609,8777537
404,612,8777541
402,611,8777545
401,612,8777549
405,611,8777553
404,610,8777557
404,610,8777561
399,607,8777565
400,609,8777569
397,601,8777573
399,603,8777577
400,604,8777582
401,601,8777586
401,601,8777590
405,603,8777594
404,599,8777598
405,598,8777602
405,598,8777606
409,598,8777610
410,596,8777614
412,598,8777618
414,598,8777622
417,598,8777626
419,597,8777630
419,599,8777634
417,594,8777638
418,598,8777642
417,595,8777646
422,595,8777650
423,596,8777654
420,596,8777658
417,594,8777662
418,593,8777666
416,592,8777670
418,594,8777674
418,594,8777678
420,596,8777682
418,592,8777686
420,590,8777690
419,589,8777694
409,585,8777699
407,585,8777703
394,580,8777707
390,579,8777711
395,575,8777715
387,566,8777719
379,567,8777723
376,555,8777727
381,556,8777731
381,556,8777735
381,553,8777739
384,556,8777743
384,557,8777747
384,551,8777751
385,545,8777755
384,546,8777759
383,547,8777763
386,549,8777767
386,547,8777771
387,542,8777775
386,544,8777779
388,543,8777783
390,543,8777787
390,539,8777791
391,538,8777795
390,531,8777799
389,529,8777803
388,530,8777807
394,529,8777811
395,529,8777816
391,532,8777820
390,532,8777824
389,531,8777828
390,534,8777832
388,536,8777836
387,535,8777840
386,531,8777844
385,530,8777848
387,530,8777852
387,532,8777856
388,532,8777860
388,533,8777864
387,535,8777868
386,538,8777872
385,538,8777876
385,542,8777880
383,541,8777884
383,541,8777888
378,544,8777892
377,544,8777896
376,543,8777900
376,543,8777904
378,546,8777908
378,551,8777912
376,552,8777916
375,554,8777920
377,553,8777924
377,553,8777928
374,553,8777933
374,555,8777937
370,559,8777941
370,557,8777945
367,560,8777949
368,560,8777953
370,558,8777957
370,563,8777961
369,562,8777965
370,562,8777969
371,561,8777973
371,565,8777977
370,565,8777981
370,567,8777985
376,566,8777989
376,565,8777993
395,562,8777997
395,564,8778001
397,567,8778005
399,569,8778009
389,564,8778013
398,571,8778017
397,569,8778021
400,572,8778025
403,571,8778029
403,573,8778033
403,571,8778037
404,569,8778041
402,569,8778045
400,572,8778050
394,571,8778054
394,571,8778058
399,569,8778062
400,568,8778066
397,567,8778070
397,565,8778074
398,566,8778078
397,567,8778082
401,565,8778086
402,566,8778090
397,568,8778094
396,565,8778098
401,565,8778102
397,564,8778106
397,565,8778110
398,562,8778114
398,562,8778118
398,562,8778122
398,563,8778126
399,561,8778130
396,564,8778134
396,563,8778138
397,561,8778142
397,559,8778146
392,558,8778150
390,559,8778154
392,560,8778158
394,560,8778162
390,559,8778167
389,558,8778171
366,569,8778175
364,570,8778179
308,594,8778183
305,592,8778187
268,601,8778191
247,601,8778195
220,610,8778199
201,608,8778203
200,612,8778207
189,614,8778211
189,618,8778215
184,616,8778219
183,621,8778223
191,622,8778227
189,625,8778231
192,625,8778235
193,629,8778239
194,626,8778243
193,627,8778247
197,631,8778251
194,634,8778255
196,632,8778259
194,634,8778263
197,638,8778267
195,639,8778271
196,640,8778275
196,640,8778279
195,636,8778284
193,634,8778288
193,633,8778292
195,627,8778296
196,629,8778300
200,630,8778308
197,626,8778312
195,622,8778316
199,621,8778320
199,623,8778328
200,621,8778332
202,621,8778336
202,620,8778340
199,618,8778344
199,616,8778348
201,618,8778352
201,616,8778356
207,614,8778360
206,613,8778364
260,603,8778368
260,604,8778372
322,592,8778376
324,596,8778380
344,588,8778384
358,579,8778388
344,588,8778392
360,588,8778396
353,583,8778401
361,594,8778405
356,594,8778409
358,598,8778413
355,596,8778417
356,597,8778421
357,595,8778425
357,597,8778429
355,595,8778433
354,594,8778437
359,592,8778441
358,591,8778445
359,586,8778449
357,589,8778453
360,584,8778457
359,584,8778461
362,580,8778465
365,583,8778469
367,582,8778473
368,593,8778477
374,593,8778481
373,592,8778485
375,590,8778489
373,589,8778493
373,589,8778497
372,587,8778501
373,587,8778505
373,588,8778509
372,589,8778513
373,589,8778518
375,589,8778522
376,592,8778526
376,589,8778530
375,587,8778534
375,589,8778538
374,589,8778542
378,587,8778546
377,589,8778550
378,588,8778554
377,586,8778558
376,586,8778562
376,586,8778566
