x,y,timestamp
35,214,9451400
35,214,9451404
35,214,9451408
35,214,9451413
35,214,9451417
34,216,9451421
35,214,9451425
31,223,9451429
760,311,9678367
774,310,9678371
754,283,9678375
775,305,9678379
750,322,9678383
772,345,9678387
756,357,9678391
768,366,9678395
753,331,9678399
761,335,9678403
748,339,9678407
756,351,9678411
748,362,9678415
750,372,9678419
742,371,9678423
756,414,9678427
692,509,9678431
729,625,9678435
674,652,9678439
698,694,9678443
648,745,9678447
652,751,9678451
660,747,9678455
658,756,9678459
669,748,9678463
666,751,9678467
674,749,9678472
670,747,9678476
673,743,9678480
671,749,9678484
678,746,9678488
677,745,9678492
676,744,9678496
678,745,9678500
674,749,9678504
675,747,9678508
674,748,9678512
675,752,9678516
673,751,9678520
675,753,9678524
667,755,9678528
667,756,9678532
667,765,9678536
668,766,9678540
670,770,9678544
672,771,9678548
667,776,9678552
670,777,9678556
666,785,9678560
668,788,9678564
666,795,9678568
668,794,9678572
673,790,9678576
672,792,9678580
677,787,9678584
677,785,9678589
680,783,9678593
680,782,9678597
680,779,9678601
681,774,9678605
682,773,9678609
684,774,9678613
685,774,9678617
684,772,9678621
680,771,9678625
678,767,9678629
678,767,9678633
675,763,9678637
681,755,9678641
682,749,9678645
682,746,9678649
680,746,9678653
677,746,9678657
675,743,9678661
682,736,9678665
682,737,9678669
682,735,9678673
681,733,9678677
689,729,9678681
688,732,9678685
691,727,9678689
691,727,9678693
693,724,9678697
689,720,9678701
699,718,9678706
700,721,9678710
700,722,9678714
698,724,9678718
704,722,9678722
703,723,9678726
705,722,9678730
702,713,9678734
703,708,9678738
703,709,9678742
699,711,9678746
698,707,9678750
695,711,9678754
694,708,9678758
690,712,9678762
687,699,9678766
687,704,9678770
686,703,9678774
683,707,9678778
687,708,9678782
685,710,9678786
686,713,9678790
688,712,9678794
687,710,9678798
686,706,9678802
687,706,9678806
691,707,9678810
691,704,9678814
691,712,9678818
692,715,9678823
693,716,9678827
691,723,9678831
684,731,9678835
686,740,9678839
688,741,9678843
689,748,9678847
691,757,9678851
690,780,9678855
696,806,9678859
695,848,9678863
694,889,9678867
696,930,9678871
687,962,9678875
692,991,9678879
685,996,9678883
683,988,9678887
679,991,9678891
677,986,9678895
675,988,9678899
677,1002,9678903
677,1002,9678907
678,995,9678911
679,993,9678915
679,988,9678919
676,985,9678923
679,981,9678927
681,979,9678931
680,986,9678935
675,988,9678940
675,988,9678944
677,986,9678948
681,989,9678952
678,982,9678956
677,976,9678960
680,970,9678964
681,972,9678968
680,966,9678972
679,964,9678976
674,963,9678980
674,962,9678984
669,962,9678988
671,958,9678992
661,960,9678996
660,956,9679000
663,958,9679004
660,955,9679008
659,955,9679012
658,953,9679016
658,953,9679020
658,950,9679024
654,958,9679028
655,962,9679032
649,967,9679036
648,973,9679040
648,975,9679044
647,974,9679048
648,976,9679052
648,981,9679057
656,982,9679061
653,981,9679065
655,979,9679069
654,981,9679073
633,979,9679077
601,921,9679081
531,905,9679085
469,790,9679089
432,774,9679093
418,711,9679097
317,705,9679101
316,641,9679121
331,636,9679122
329,605,9679130
338,591,9679138
347,584,9679146
356,575,9679154
361,576,9679162
370,571,9679170
387,602,9679178
389,608,9679186
373,636,9679195
337,650,9679203
324,655,9679211
319,651,9679219
317,653,9679227
314,653,9679235
317,653,9679243
312,656,9679251
313,653,9679259
315,654,9679267
310,662,9679275
308,664,9679283
310,663,9679291
313,663,9679299
314,666,9679308
313,667,9679316
307,672,9679324
309,669,9679332
310,670,9679340
310,667,9679348
316,667,9679356
316,664,9679364
319,664,9679372
314,659,9679380
293,677,9679388
246,714,9679396
256,731,9679404
261,733,9679412
256,729,9679420
252,731,9679429
254,728,9679437
256,726,9679445
245,716,9679517
250,713,9679509
258,716,9679501
255,713,9679493
261,720,9679485
261,721,9679469
264,721,9679461
255,722,9679453
260,723,9679477
230,689,9679533
231,691,9679537
230,687,9679541
202,687,9679545
200,688,9679549
190,695,9679553
189,696,9679557
198,692,9679561
203,693,9679565
285,660,9679569
327,676,9679573
411,633,9679577
445,675,9679581
487,654,9679585
514,667,9679589
533,655,9679593
532,631,9679597
525,628,9679601
527,625,9679605
515,625,9679609
514,624,9679613
523,632,9679617
522,631,9679621
527,637,9679625
527,636,9679629
526,634,9679633
527,632,9679637
526,631,9679642
529,605,9679646
535,600,9679650
546,611,9679654
545,612,9679658
545,611,9679662
545,616,9679666
543,618,9679670
545,621,9679674
544,619,9679678
547,620,9679682
545,620,9679686
548,620,9679690
547,621,9679694
552,619,9679698
553,618,9679702
563,619,9679706
566,618,9679710
569,616,9679714
569,615,9679718
570,613,9679722
570,628,9679726
567,629,9679730
566,630,9679734
579,630,9679738
579,631,9679742
578,629,9679746
575,626,9679750
574,625,9679754
574,625,9679759
572,621,9679763
569,621,9679767
571,620,9679771
570,621,9679775
569,621,9679779
565,623,9679783
562,623,9679787
564,622,9679791
563,621,9679795
565,622,9679799
560,626,9679803
555,622,9679807
533,616,9679811
512,590,9679815
480,589,9679819
470,573,9679823
461,576,9679827
460,580,9679831
451,582,9679835
455,581,9679839
459,581,9679843
459,582,9679847
456,582,9679851
454,580,9679855
452,579,9679859
453,576,9679863
452,573,9679867
451,576,9679871
451,575,9679876
449,573,9679880
447,568,9679884
446,565,9679888
444,565,9679892
443,562,9679896
445,561,9679900
447,564,9679904
447,561,9679908
446,555,9679912
447,552,9679916
450,558,9679920
450,557,9679924
452,557,9679928
456,557,9679932
459,556,9679936
458,553,9679940
458,556,9679944
460,556,9679948
464,559,9679952
463,561,9679956
464,560,9679960
463,559,9679964
466,566,9679968
466,565,9679972
470,571,9679976
471,569,9679980
473,570,9679984
470,570,9679988
471,570,9679993
473,571,9679997
475,574,9680001
475,577,9680005
474,577,9680009
471,579,9680013
468,577,9680017
466,576,9680021
466,575,9680025
467,579,9680029
466,575,9680033
465,577,9680037
