x,y,timestamp
929,663,16327470
929,661,16327474
922,657,16327478
923,658,16327482
921,660,16327486
923,658,16327490
918,655,16327494
918,652,16327498
1105,348,16327502
1106,343,16327506
1101,351,16327510
1099,347,16327514
1098,348,16327522
1100,348,16327530
1083,349,16327538
1084,349,16327546
1068,348,16327554
1062,344,16327563
1057,348,16327571
1056,344,16327575
1055,344,16327583
1055,344,16327587
1053,348,16327595
1052,347,16327599
1055,349,16327603
1057,356,16327607
1054,355,16327611
1057,354,16327615
1056,357,16327619
1050,362,16327623
1049,360,16327627
1047,362,16327631
1043,360,16327635
1038,364,16327639
1041,366,16327643
1042,371,16327647
1043,376,16327651
1043,378,16327655
1044,382,16327659
1032,386,16327663
1031,387,16327667
1022,387,16327671
1023,384,16327675
1018,390,16327680
1016,386,16327684
1009,386,16327688
1008,387,16327692
1006,388,16327696
1006,388,16327700
1009,384,16327704
1009,383,16327708
1013,383,16327712
1014,384,16327716
1013,383,16327720
1014,381,16327724
1012,378,16327728
1013,377,16327732
1012,374,16327736
1014,372,16327740
1018,369,16327744
1020,368,16327748
1021,367,16327752
1022,370,16327756
1027,366,16327760
1028,370,16327764
1030,367,16327768
1027,364,16327772
1027,362,16327776
1010,319,16327780
991,288,16327784
964,215,16327788
937,178,16327792
927,136,16327797
893,105,16327801
879,65,16327805
848,45,16327809
843,28,16327813
830,12,16327817
835,18,16327821
835,24,16327825
837,26,16327829
846,30,16327833
846,23,16327837
848,20,16327841
849,16,16327845
850,19,16327849
851,17,16327853
853,13,16327857
851,10,16327861
848,16,16327865
848,18,16327869
847,18,16327873
848,25,16327877
845,31,16327881
845,37,16327885
838,39,16327889
838,42,16327893
839,49,16327897
837,47,16327901
836,47,16327905
835,47,16327909
830,41,16327914
830,41,16327918
833,50,16327922
833,50,16327926
825,52,16327930
826,51,16327934
824,48,16327938
824,50,16327942
826,46,16327946
827,45,16327950
832,42,16327954
828,38,16327958
829,30,16327962
808,7,16327966
1088,26,16328087
1116,34,16328091
1198,98,16328095
1228,96,16328099
1173,45,16328103
1156,47,16328107
1170,51,16328111
1158,53,16328115
1164,60,16328119
1162,63,16328123
1163,62,16328127
1161,69,16328131
1160,72,16328135
1152,72,16328139
1154,75,16328143
1148,85,16328148
1147,83,16328152
1141,81,16328156
1138,82,16328160
1134,89,16328164
1133,100,16328168
1144,93,16328172
1174,104,16328176
1251,116,16328180
1309,175,16328184
1414,185,16328192
1440,219,16328196
1446,218,16328200
1431,227,16328204
1429,216,16328208
1427,214,16328212
1421,213,16328216
1424,210,16328220
1423,209,16328224
1422,210,16328228
1421,206,16328232
1423,205,16328236
1421,200,16328240
1415,207,16328244
1412,205,16328248
1414,202,16328252
1402,206,16328256
1408,216,16328260
1382,222,16328265
1389,234,16328269
1366,227,16328273
1374,244,16328277
1353,237,16328281
1363,252,16328285
1345,231,16328289
1361,207,16328293
1082,292,16328293
1088,324,16328301
1109,466,16328309
1087,452,16328317
1303,121,16328503
1307,144,16328507
1217,223,16328511
1235,243,16328515
1245,234,16328519
1243,233,16328523
1250,233,16328527
1245,231,16328531
1256,226,16328535
1252,222,16328539
1259,215,16328543
1256,211,16328547
1259,215,16328551
1255,210,16328555
1261,204,16328559
1257,201,16328563
1257,196,16328567
1256,196,16328571
1260,187,16328575
1256,183,16328579
1265,171,16328583
1262,171,16328587
1266,173,16328591
1260,171,16328595
1261,171,16328599
1257,169,16328603
1259,168,16328607
1260,167,16328611
1257,169,16328616
1255,171,16328620
1262,162,16328624
1259,159,16328628
1254,165,16328632
1254,164,16328636
1259,169,16328640
1264,158,16328644
1283,148,16328648
1297,133,16328652
1318,119,16328656
1328,116,16328660
1324,111,16328664
1335,112,16328668
1335,118,16328672
1342,123,16328676
1338,130,16328680
1341,134,16328684
1345,129,16328688
1344,134,16328692
1345,134,16328696
1347,134,16328700
1347,132,16328704
1352,133,16328708
1350,139,16328712
1350,145,16328716
1345,152,16328720
1345,154,16328724
1347,153,16328728
1346,155,16328733
1349,152,16328737
1345,156,16328741
1347,153,16328745
1344,147,16328749
1346,142,16328753
1345,138,16328757
1343,143,16328761
1340,140,16328765
1340,141,16328769
1339,138,16328773
1335,131,16328777
1334,130,16328781
1332,128,16328785
1328,125,16328789
1330,129,16328793
1329,130,16328797
1326,129,16328801
1327,127,16328805
1330,125,16328809
1329,124,16328813
1320,126,16328817
1317,127,16328821
1315,124,16328825
1316,126,16328829
1317,125,16328833
1315,128,16328837
1316,131,16328841
1317,133,16328845
1314,128,16328850
1314,128,16328854
1319,131,16328858
1321,132,16328862
1324,132,16328866
1326,131,16328870
1325,131,16328874
1327,129,16328878
1327,129,16328882
1325,134,16328886
1333,136,16328890
1334,132,16328894
1337,132,16328898
1337,137,16328902
1337,139,16328906
1335,134,16328910
1342,131,16328914
1342,131,16328918
1339,135,16328922
1339,136,16328926
1342,131,16328930
1347,136,16328934
1368,135,16328938
1384,141,16328942
1399,144,16328946
1404,143,16328950
1404,145,16328954
1404,146,16328958
1404,145,16328962
1401,143,16328967
1402,140,16328971
1401,138,16328975
1405,135,16328979
1403,129,16328983
1404,130,16328987
1411,131,16328991
1413,126,16328995
1415,126,16328999
1420,126,16329003
1419,127,16329007
1420,124,16329011
1419,123,16329015
1420,120,16329019
1421,122,16329023
1425,127,16329027
1423,125,16329031
1425,124,16329035
1428,123,16329039
1430,118,16329043
1431,120,16329047
1430,123,16329051
1431,124,16329055
1429,124,16329059
1430,132,16329063
1429,133,16329067
1430,129,16329071
1429,133,16329075
1432,136,16329079
1429,137,16329084
1429,135,16329088
1426,139,16329092
1426,143,16329096
1430,140,16329100
1430,137,16329104
1431,140,16329108
1432,144,16329112
1427,144,16329116
1428,147,16329120
1429,148,16329124
1433,149,16329128
1427,153,16329132
1426,154,16329136
1419,156,16329140
1421,158,16329144
1421,156,16329148
1420,152,16329152
1416,157,16329156
1416,154,16329160
1407,158,16329164
1412,162,16329168
1435,170,16329172
1467,180,16329176
1528,189,16329180
1554,202,16329184
1572,204,16329188
1584,211,16329192
1575,210,16329197
1573,207,16329201
1569,200,16329205
1562,196,16329209
1560,193,16329213
1558,186,16329217
1557,178,16329221
1558,177,16329225
1555,178,16329229
1555,175,16329233
1556,176,16329237
1554,175,16329241
1555,167,16329245
1556,166,16329249
1564,155,16329253
1562,160,16329257
